Artikelnummer;Bezeichnung;Netto;EAN
F530300;GIOTTO Dita Fingermalfarbe 100 ml K03;3,570.00;8000825530333
F530600;GIOTTO Acrylfarbe 12 x 25 ml sortiert;6,450.00;8000825006159
F530801;GIOTTO Tempera Schoolpaint 250 ml weiß;1,180.00;8000825005183
F530802;GIOTTO Tempera Schoolpaint 250 ml gelb;1,180.00;8000825005206
F530805;GIOTTO Tempera Schoolpaint 250 ml orange;1,170.00;8000825005343
F530806;GIOTTO Tempera Schoolpaint 250 ml rosa;1,170.00;8000825005367
F530808;GIOTTO Tempera Schoolpaint 250 ml rot;1,180.00;8000825005220
F530810;GIOTTO Tempera Schoolpaint 250 ml magenta;1,180.00;8000825005244
F530811;GIOTTO Tempera Schoolpaint 250 ml zinnoberrot;1,170.00;8000825005381
F530812;GIOTTO Tempera Schoolpaint 250 ml grün;1,180.00;8000825005268
F530815;GIOTTO Tempera Schoolpaint 250 ml blau;1,180.00;8000825005282
F530817;GIOTTO Tempera Schoolpaint 250 ml ultramarinblau;1,170.00;8000825005404
F530824;GIOTTO Tempera Schoolpaint 250 ml schwarz;1,180.00;8000825005305
F530828;GIOTTO Tempera Schoolpaint 250 ml braun;1,180.00;8000825005329
F531101;GIOTTO Tempera Fluo 250 ml leuchtgelb;2,370.00;8000825969102
F531102;GIOTTO Tempera Fluo 250 ml leuchtgrün;2,370.00;8000825969126
F531103;GIOTTO Tempera Fluo 250 ml leuchtorange;2,370.00;8000825969140
F531104;GIOTTO Tempera Fluo 250 ml leuchtrosa;2,370.00;8000825969164
F531201;GIOTTO Tempera Glitter 250 ml gold;2,420.00;8000825969089
F531202;GIOTTO Tempera Glitter 250 ml silber;2,420.00;8000825969065
F531203;GIOTTO Tempera Glitter 250 ml magenta;2,420.00;8000825969041
F531204;GIOTTO Tempera Glitter 250 ml cyan;2,420.00;8000825969027
F531205;GIOTTO Tempera Glitter 250 ml grün;2,420.00;8000825969003
F531206;GIOTTO Tempera Glitter 250 ml rot;2,420.00;8000825531262
F531207;GIOTTO Tempera Glitter 250 ml bronze;2,420.00;8000825531279
F531208;GIOTTO Tempera Glitter 250 ml dunkelblau;2,420.00;8000825531286
F531301;GIOTTO Tempera Pearl 250 ml weiß;2,420.00;8000825531316
F531302;GIOTTO Tempera Pearl 250 ml magenta;2,420.00;8000825531323
F531303;GIOTTO Tempera Pearl 250 ml hellgrün;2,420.00;8000825531330
F531304;GIOTTO Tempera Pearl 250 ml cyan;2,420.00;8000825531347
F531401;GIOTTO Tempera Metall 250 ml gold;3,260.00;8000825531415
F531402;GIOTTO Tempera Metall 250 ml silber;3,260.00;8000825531422
F531901;GIOTTO be-bè Super Tempera 250 ml weiß;1,550.00;8000825531927
F531902;GIOTTO be-bè Super Tempera 250 ml primärgelb;1,550.00;8000825532009
F531908;GIOTTO be-bè Super Tempera 250 ml rot;1,550.00;8000825532023
F531910;GIOTTO be-bè Super Tempera 250 ml magenta;1,550.00;8000825532016
F531912;GIOTTO be-bè Super Tempera 250 ml grün;1,550.00;8000825532030
F531915;GIOTTO be-bè Super Tempera 250 ml cyan;1,550.00;8000825532115
F531923;GIOTTO be-bè Super Tempera 250 ml braun;1,550.00;8000825532047
F531924;GIOTTO be-bè Super Tempera 250 ml schwarz;1,550.00;8000825532108
F532000;GIOTTO be-bè Super Tempera 250 ml sortiert;14,280.00;8000825532290
F532801;GIOTTO Tempera 500 ml weiß;1,940.00;8000825966477
F532802;GIOTTO Tempera 500 ml primärgelb;1,940.00;8000825966514
F532803;GIOTTO Tempera 500 ml dunkelgelb;1,940.00;8000825969768
F532805;GIOTTO Tempera 500 ml orange;1,940.00;8000825966552
F532806;GIOTTO Tempera 500 ml rosa;1,940.00;8000825966736
F532807;GIOTTO Tempera 500 ml zinnoberrot;1,940.00;8000825966576
F532808;GIOTTO Tempera 500 ml scharlachrot;1,940.00;8000825966590
F532810;GIOTTO Tempera 500 ml magenta;1,940.00;8000825966675
F532811;GIOTTO Tempera 500 ml zinnobergrün;1,940.00;8000825966613
F532812;GIOTTO Tempera 500 ml grün;1,940.00;8000825966637
F532813;GIOTTO Tempera 500 ml smaragdgrün;1,940.00;8000825997006
F532815;GIOTTO Tempera 500 ml cyan;1,940.00;8000825966538
F532817;GIOTTO Tempera 500 ml ultramarin;1,940.00;8000825966699
F532818;GIOTTO Tempera 500 ml türkis;1,940.00;8000825532801
F532819;GIOTTO Tempera 500 ml violett;1,940.00;8000825966651
F532820;GIOTTO Tempera 500 ml hautfarben;1,940.00;8000825997044
F532824;GIOTTO Tempera 500 ml schwarz;1,940.00;8000825966491
F532825;GIOTTO Tempera 500 ml sienna gebrannt;1,940.00;8000825997020
F532828;GIOTTO Tempera 500 ml braun;1,940.00;8000825966712
F533401;GIOTTO Tempera 1000 ml weiß;2,700.00;8000825967030
F533402;GIOTTO Tempera 1000 ml primärgelb;2,700.00;8000825967054
F533403;GIOTTO Tempera 1000 ml dunkelgelb;2,700.00;8000825969744
F533405;GIOTTO Tempera 1000 ml orange;2,700.00;8000825967078
F533406;GIOTTO Tempera 1000 ml rosa;2,700.00;8000825967092
F533407;GIOTTO Tempera 1000 ml zinnoberrot;2,700.00;8000825967115
F533408;GIOTTO Tempera 1000 ml scharlachrot;2,700.00;8000825967139
F533410;GIOTTO Tempera 1000 ml magenta;2,700.00;8000825967153
F533411;GIOTTO Tempera 1000 ml zinnobergrün;2,700.00;8000825967177
F533412;GIOTTO Tempera 1000 ml grün;2,700.00;8000825967191
F533415;GIOTTO Tempera 1000 ml cyan;2,700.00;8000825967214
F533417;GIOTTO Tempera 1000 ml ultramarin;2,700.00;8000825967238
F533419;GIOTTO Tempera 1000 ml violett;2,700.00;8000825967252
F533424;GIOTTO Tempera 1000 ml schwarz;2,700.00;8000825967290
F533428;GIOTTO Tempera 1000 ml braun;2,700.00;8000825967276
F533500;GIOTTO Tempera 1000 ml sortiert;21,600.00;8000825533594
F533701;GIOTTO Tempera Acrylic 500 ml weiß;2,890.00;8000825969805
F533702;GIOTTO Tempera Acrylic 500 ml gelb;2,890.00;8000825969829
F533708;GIOTTO Tempera Acrylic 500 ml rot;2,890.00;8000825969843
F533710;GIOTTO Tempera Acrylic 500 ml magenta;2,890.00;8000825969867
F533712;GIOTTO Tempera Acrylic 500 ml grün;2,890.00;8000825969881
F533715;GIOTTO Tempera Acrylic 500 ml cyan;2,890.00;8000825969904
F533724;GIOTTO Tempera Acrylic 500 ml schwarz;2,890.00;8000825969942
F533728;GIOTTO Tempera Acrylic 500 ml braun;2,890.00;8000825969928
F533800;GIOTTO Tempera Acryl 250 ml gold;3,150.00;8000825534225
F533900;GIOTTO Tempera Acryl 250 ml silber;3,150.00;8000825534201
F534001;GIOTTO Tempera Acryl 250 ml weiß;2,700.00;8000825534010
F534002;GIOTTO Tempera Acryl 250 ml gelb;2,700.00;8000825534027
F534008;GIOTTO Tempera Acryl 250 ml rot;2,700.00;8000825534034
F534010;GIOTTO Tempera Acryl 250 ml magenta;2,700.00;8000825534089
F534012;GIOTTO Tempera Acryl 250 ml grün;2,700.00;8000825534041
F534015;GIOTTO Tempera Acryl 250 ml cyan;2,700.00;8000825534058
F534024;GIOTTO Tempera Acryl 250 ml schwarz;2,700.00;8000825534072
F534028;GIOTTO Tempera Acryl 250 ml braun;2,700.00;8000825534065
F534100;GIOTTO Dita Fingermalfarbe 100 ml K06;6,080.00;8000825531606
F534200;GIOTTO Tempera Acrylic 8 x 500 ml farbig sortiert;23,130.00;8000825969973
F535000;GIOTTO Dita Fingermalfarbe 200 ml K06;9,690.00;8000825534706
F535100;GIOTTO Tempera Acryl 250 ml sortiert;26,330.00;8000825535192
F535301;GIOTTO Schoolpaint 500 ml weiß;1,860.00;8000825535390
F535302;GIOTTO Schoolpaint 500 ml gelb;1,860.00;8000825535314
F535305;GIOTTO Schoolpaint 500 ml orange;1,860.00;8000825535352
F535306;GIOTTO Schoolpaint 500 ml pink;1,860.00;8000825535376
F535307;GIOTTO Schoolpaint 500 ml zinnoberrot;1,860.00;8000825535413
F535308;GIOTTO Schoolpaint 500 ml rot;1,860.00;8000825535420
F535310;GIOTTO Schoolpaint 500 ml magenta;1,860.00;8000825535444
F535311;GIOTTO Schoolpaint 500 ml hookersgrün;1,860.00;8000825535468
F535312;GIOTTO Schoolpaint 500 ml grün;1,860.00;8000825535482
F535313;GIOTTO Schoolpaint 500 ml emeraldgrün;1,860.00;8000825535598
F535315;GIOTTO Schoolpaint 500 ml cyan;1,860.00;8000825535512
F535317;GIOTTO Schoolpaint 500 ml ultramarinblau;1,860.00;8000825535536
F535318;GIOTTO Schoolpaint 500 ml türkis;1,860.00;8000825535550
F535319;GIOTTO Schoolpaint 500 ml violett;1,860.00;8000825535574
F535320;GIOTTO Schoolpaint 500 ml pink;1,860.00;8000825535697
F535324;GIOTTO Schoolpaint 500 ml schwarz;1,860.00;8000825535611
F535328;GIOTTO Schoolpaint 500 ml braun;1,860.00;8000825535659
F535501;GIOTTO Tempera abwaschbar 1000 ml weiß;2,700.00;8000825977015
F535502;GIOTTO Tempera abwaschbar 1000 ml primär gelb;2,700.00;8000825977022
F535505;GIOTTO Tempera abwaschbar 1000 ml orange;2,700.00;8000825977053
F535506;GIOTTO Tempera abwaschbar 1000 ml rosa;2,700.00;8000825977060
F535508;GIOTTO Tempera abwaschbar 1000 ml scharlach rot;2,700.00;8000825977084
F535510;GIOTTO Tempera abwaschbar 1000 ml magenta;2,700.00;8000825977107
F535511;GIOTTO Tempera abwaschbar 1000 ml zinnobergrün;2,700.00;8000825977114
F535512;GIOTTO Tempera abwaschbar 1000 ml grün;2,700.00;8000825977121
F535515;GIOTTO Tempera abwaschbar 1000 ml cyan;2,700.00;8000825977152
F535517;GIOTTO Tempera abwaschbar 1000 ml ultramarin;2,700.00;8000825977176
F535524;GIOTTO Tempera abwaschbar 1000 ml schwarz;2,700.00;8000825977244
F535528;GIOTTO Tempera abwaschbar 1000 ml braun;2,700.00;8000825977282
F535600;GIOTTO Tempera abwaschbar 1000 ml sortiert;16,200.00;8000825997198
F535700;GIOTTO Tempera abwaschbar 1000 ml sortiert;16,200.00;8000825997297
F536001;GIOTTO Dita Fingermalfarbe 750 ml weiß;3,750.00;8000825536007
F536002;GIOTTO Dita Fingermalfarbe 750 ml gelb;3,750.00;8000825536014
F536005;GIOTTO Dita Fingermalfarbe 750 ml orange;3,750.00;8000825536021
F536006;GIOTTO Dita Fingermalfarbe 750 ml rosa;3,750.00;8000825536038
F536010;GIOTTO Dita Fingermalfarbe 750 ml rot;3,750.00;8000825536045
F536011;GIOTTO Dita Fingermalfarbe 750 ml grün;3,750.00;8000825537004
F536015;GIOTTO Dita Fingermalfarbe 750 ml cyan;3,750.00;8000825537011
F536019;GIOTTO Dita Fingermalfarbe 750 ml violett;3,750.00;8000825537028
F536024;GIOTTO Dita Fingermalfarbe 750 ml schwarz;3,750.00;8000825537035
F536028;GIOTTO Dita Fingermalfarbe 750 ml braun;3,750.00;8000825537042
F536100;GIOTTO Malzubehör Pinsel Pennellotti;610;8000825024115
F536200;GIOTTO Dita Fingermalfarbe 750 ml 6 Farben sortiert;22,750.00;8000825536298
F536500;GIOTTO Malzubehör Näpfchenbox K10;3,250.00;8000825534003
F536600;GIOTTO Robercolor carrée K12 farbig sortiert;3,060.00;8000825536601
F536700;GIOTTO Robercolor carrée K12 weiß;950;8000825536700
F536800;GIOTTO Robercolor 10er Faltschachtel weiß mit EURO-L.;360;8000825536809
F536900;GIOTTO Robercolor 10er Faltschachtel farbig mit EURO-L.;520;8000825536908
F537600;GIOTTO Dita Fingermalfarbe Set 3 x 750 ml + Zubehör;14,640.00;8000825000812
F538101;GIOTTO Decor Acrylfarbe weiß 6 x 25 ml;790;8000825538117
F538102;GIOTTO Decor Acrylfarbe zitrone 6 x 25 ml;790;8000825552304
F538103;GIOTTO Decor Acrylfarbe gelbgold 6 x 25 ml;790;8000825538216
F538104;GIOTTO Decor Acrylfarbe gelb 6 x 25 ml;790;8000825552311
F538105;GIOTTO Decor Acrylfarbe orange 6 x 25 ml;790;8000825538155
F538106;GIOTTO Decor Acrylfarbe pfirsich pink 6 x 25 ml;790;8000825552328
F538107;GIOTTO Decor Acrylfarbe zinnober 6 x 25 ml;790;8000825538186
F538108;GIOTTO Decor Acrylfarbe scharlach dunkel 6 x 25 ml;790;8000825552335
F538109;GIOTTO Decor Acrylfarbe karmin dunkel 6 x 25 ml;790;8000825552342
F538110;GIOTTO Decor Acrylfarbe karmoisin 6 x 25 ml;790;8000825538100
F538112;GIOTTO Decor Acrylfarbe olivgrün 6 x 25 ml;790;8000825538148
F538113;GIOTTO Decor Acrylfarbe wiesengrün 6 x 25 ml;790;8000825552359
F538114;GIOTTO Decor Acrylfarbe viridian 6 x 25 ml;790;8000825538131
F538115;GIOTTO Decor Acrylfarbe cyan 6 x 25 ml;790;8000825552380
F538116;GIOTTO Decor Acrylfarbe kobalt hell 6 x 25 ml;790;8000825538162
F538117;GIOTTO Decor Acrylfarbe ultramarin 6 x 25 ml;790;8000825538179
F538118;GIOTTO Decor Acrylfarbe smalteblau 6 x 25 ml;790;8000825552373
F538119;GIOTTO Decor Acrylfarbe violett 6 x 25 ml;790;8000825538193
F538122;GIOTTO Decor Acrylfarbe sepia 6 x 25 ml;790;8000825552397
F538123;GIOTTO Decor Acrylfarbe umber 6 x 25 ml;790;8000825538209
F538124;GIOTTO Decor Acrylfarbe schwarz 6 x 25 ml;790;8000825538124
F538134;GIOTTO Decor Acrylfarbe dunkelgrau 6 x 25 ml;790;8000825552403
F538149;GIOTTO Decor Acrylfarbe gold 6 x 25 ml;790;8000825552410
F538150;GIOTTO Decor Acrylfarbe silber 6 x 25 ml;790;8000825552366
F538200;GIOTTO Acrylfarbe 6 x 25 ml sortiert;4,450.00;8000825006128
F538700;GIOTTO Robercolor V10 weiß;390;8000825538506
F538800;GIOTTO Robercolor V100 weiß;2,300.00;8000825538407
F538900;GIOTTO Robercolor V10 farbig sortiert;560;8000825538605
F539000;GIOTTO Robercolor V100 farbig sortiert;3,370.00;8000825967559
F539100;GIOTTO Robercolor Enrobée V10 weiß;540;8000825967801
F539200;GIOTTO Robercolor Enrobée V100 (10x10) weiß;3,570.00;8000825967788
F5392SF;GIOTTO Robercolor Enrobée V100 weiß;2,390.00;3512440053920
F539300;GIOTTO Robercolor Enrobée V10 farbig sortiert;750;8000825967764
F539400;GIOTTO Robercolor Enrobée V100 (10x10) farbig sortiert;6,530.00;8000825967740
F5394SF;GIOTTO Robercolor Enrobée V100 farbig sortiert;3,970.00;3512440053944
F539501;GIOTTO Robercolor Enrobée V100 gelb;5,300.00;8000825968808
F539503;GIOTTO Robercolor Enrobée V100 rot;5,300.00;8000825968761
F539504;GIOTTO Robercolor Enrobée V100 grün;5,300.00;8000825967849
F539505;GIOTTO Robercolor Enrobée V100 blau;5,300.00;8000825967818
F539601;GIOTTO Robercolor V100 gelb;3,370.00;8000825968907
F539602;GIOTTO Robercolor V100 orange;3,370.00;8000825968884
F539603;GIOTTO Robercolor V100 rot;3,370.00;8000825968860
F539604;GIOTTO Robercolor V100 grün;3,370.00;8000825968846
F539605;GIOTTO Robercolor V100 blau;3,370.00;8000825968822
F540100;GIOTTO Klebestift 10 g D30;540;8000825540103
F540200;GIOTTO Klebestift 20 g D20;780;8000825540202
F540300;GIOTTO Klebestift 40 g D12;1,260.00;8000825540301
F541200;GIOTTO Flüssigkleber 40 g D24 Stift;690;8000825008634
F541300;GIOTTO Flüssigkleber 120 g Flasche;980;8000825007996
F541400;GIOTTO Flüssigkleber 1 kg Flasche;4,280.00;8000825008016
F541500;GIOTTO Flüssigkleber 5 kg Kanister;11,220.00;8000825008610
F541700;GIOTTO weißer Flüssigkleber 118 ml Flasche;1,550.00;8000825008030
F541800;GIOTTO weißer Flüssigkleber 236 ml Flasche;2,860.00;8000825008054
F541900;GIOTTO weißer Buchbinderkleber 500 ml;2,860.00;8000825008696
F542000;GIOTTO Gelik Universalkleber 30 ml Tube, transparent;680;8000825542008
F542400;GIOTTO Tempera Schoolpaint Set BASIC 3 x 250 ml;3,900.00;8000825019197
F542500;GIOTTO Tempera Set GLITTER 3 x 250 ml;7,300.00;8000825019210
F542600;GIOTTO Tempera Set PEARL 3 x 250 ml;8,000.00;8000825019234
F542700;GIOTTO Tempera Set FLOU 3 x 250 ml;7,300.00;8000825019241
F542900;GIOTTO Vinilik weißer Kleber 1 kg;3,800.00;8000825542909
F543100;GIOTTO Vinilik weißer Kleber 250 g;1,630.00;8000825543104
F543300;GIOTTO Vinilik Vinylkleber 100 g;880;8000825543203
F543500;GIOTTO Vinilik Tube mit 2 Spitzen, 24 Stück im Display;600;8000825024559
F545100;GIOTTO Glitter Glue Blister mit 5 Stück Metallic;1,770.00;8000825545108
F545200;GIOTTO Glitter Glue Blister mit 5 Stück Strass;1,770.00;8000825545207
F545300;GIOTTO Glitter Glue Blister mit 5 Stück Flash;1,770.00;8000825545306
F545400;GIOTTO Glitter Glue Blister mit 5 Stück Confettis;1,770.00;8000825545405
F545600;GIOTTO Decor Glitter Glue Gold/Silber P50;23,360.00;8000825011559
F560000;GIOTTO runder Pinsel n° 0 K12;490;8000825560002
F560200;GIOTTO runder Pinsel n° 2 K12;550;8000825560200
F560400;GIOTTO runder Pinsel n° 4 K12;830;8000825560408
F560600;GIOTTO runder Pinsel n° 6 K12;990;8000825560606
F560800;GIOTTO runder Pinsel n° 8 K12;1,100.00;8000825560804
F561000;GIOTTO runder Pinsel n° 10 K12;1,210.00;8000825561009
F561200;GIOTTO runder Pinsel n° 12 K12;1,430.00;8000825561207
F567000;GIOTTO Display mit 84 runden Pinseln in 7 verschiedenen Stärken;79,190.00;8000825009709
F654400;GIOTTO Fine Poster Paint, Blisterkarte, 5 x 10 ml, farbig sortiert;1,450.00;8000825654404
F658000;GIOTTO Malzubehör Schürze mit Ärmeln;6,300.00;8000825658006
F658100;GIOTTO Malzubehör, Schürze ohne Ärmel;490;8000825658105
F658300;GIOTTO Malzubehör Farbpalette oval;840;8000825658303
F658400;GIOTTO Malzubehör Wasserbecher;1,430.00;8000825658402
F658500;GIOTTO Malzubehör, Schwammrolle;370;8000825658501
F658600;GIOTTO Fixierlack, glänzend, auf Wasserbasis;5,050.00;8000825658600
F658800;GIOTTO Malzubehör, Tierschwämmchen, 6 Stück im Polybeutel;3,500.00;8000825658839
F670000;GIOTTO flacher Pinsel n° 2 K12;600;8000825670008
F670100;GIOTTO flacher Pinsel n° 4 K12;780;8000825670107
F670200;GIOTTO flacher Pinsel n° 6 K12;830;8000825670206
F670300;GIOTTO flacher Pinsel n° 8 K12;880;8000825670305
F670400;GIOTTO flacher Pinsel n° 10 K12;990;8000825670404
F670500;GIOTTO flacher Pinsel n° 12 K12;1,150.00;8000825670503
F670600;GIOTTO flacher Pinsel n° 14 K12;1,320.00;8000825670602
F670700;GIOTTO flacher Pinsel n° 16 K12;1,430.00;8000825670701
F678000;GIOTTO Display mit 96 flachen Pinseln in 7 verschiedenen Stärken;95,590.00;8000825009730
F685100;GIOTTO Plastiroc 500 g weiß;1,720.00;8000144685103
F685200;GIOTTO Plastiroc 500 g terracotta;1,830.00;8000144685202
F685500;GIOTTO Plastiroc 1.000 g weiß;2,900.00;8000144685509
F685600;GIOTTO Plastiroc 1.000 g terracotta;3,010.00;8000144685608
F686000;DAS Pappmaché 1000 g;6,890.00;8000144686001
F687001;DAS Argile Modelliermasse ofenhärtend 1 kg weiß;2,250.00;3512440334043
F687002;DAS Argile Modelliermasse ofenhärtend 1 kg terracotta;2,050.00;3512440334050
F687101;DAS Argile Modelliermasse ofenhärtend 5 kg weiß;3,250.00;3512440334067
F687102;DAS Argile Modelliermasse ofenhärtend 5 kg terracotta;2,950.00;3512440334074
F687501;DAS Argile Modelliermasse ofenhärtend 10 kg weiß;4,950.00;3512440334081
F687502;DAS Argile Modelliermasse ofenhärtend 10 kg terracotta;4,500.00;3512440334098
F688100;DAS Gipsbänder 3 m x 8 cm V4 (VE=20 Kartons á 4 Binden);3,470.00;8000144688104
F688200;DAS Gipsbänder Schoolpack 5x4 Stück 3 m x 8 cm;15,600.00;8000144688203
F688300;DAS Gipspulver 1000 g;4,080.00;8000144688302
F688500;DAS Holzmesser V7;4,480.00;8000144688500
F688600;GIOTTO Patplume Modellierwerkzeug SB06;1,890.00;8000144003532
F688700;GIOTTO Patplume Modellierwerkzeug Ausstechformen P16;3,570.00;8000144003563
F688800;GIOTTO Patplume Modellierwerkzeug P95, sortiert;13,010.00;8000144003587
F688900;GIOTTO Patplume Modellierwerkzeug E24;10,400.00;8000144001651
F689000;GIOTTO Patplume Modellierwerkzeug G95;13,010.00;8000144689002
F689800;GIOTTO Patplume Buchstaben Modellierwerkzeug SB27;7,500.00;8000144689804
F689900;GIOTTO Patplume Nummern Modellierwerkzeug SB15;5,510.00;8000144689903
F692300;GIOTTO Zubehör Kreidehalter BL06 aufhängbar;7,550.00;8000825692307
F692400;GIOTTO Zubehör Trockenwischer;2,490.00;8000825692406
F692500;GIOTTO Schiefertafel, 18 x 26 cm;2,300.00;8000825692505
F82050;GIOTTO Robercolor Enrobée, 10er Faltschachtel, (weiß+farbig sort.);700;80008250820508
F820501;TRATTO I, Kugelschreiber, 50er Box, 1,0 mm, blau;110;8000825820502
F820502;TRATTO I, Kugelschreiber, 50er Box, 1,0 mm, rot;110;8000825820540
F820503;TRATTO I, Kugelschreiber, 50er Box, 1,0 mm, schwarz;110;8000825820564
F820504;TRATTO I, Kugelschreiber, 50er Box, 1,0 mm, grün;110;8000825820588
F821501;TRATTO I, Kugelschreiber, 50er Box, 0,7 mm, blau;125;8000825821516
F821502;TRATTO I, Kugelschreiber, 50er Box, 0,7 mm, rot;125;8000825821523
F821503;TRATTO I, Kugelschreiber, 50er Box, 0,7 mm, schwarz;125;8000825821530
F830201;TRATTO Video Textmarker, 12er Box, gelb;380;8000825830419
F830202;TRATTO Video Textmarker, 12er Box, grün;380;8000825830426
F830203;TRATTO Video Textmarker, 12er Box, orange;380;8000825830433
F830205;TRATTO Video Textmarker, 12er Box, hellblau;380;8000825830457
F830206;TRATTO Video Textmarker, 12er Box, sunrise;380;8000825003745
F830207;TRATTO Video Textmarker, 12er Box, rosa;380;8000825830471
F830208;TRATTO Video Textmarker, 12er Box, lila;380;8000825830587
F830800;TRATTO Video Textmarker, 4er Etui, farbig sortiert;2,180.00;8000825830808
F831000;TRATTO Video Textmarker, 6er Etui, farbig sortiert;3,440.00;8000825831003
F834001;TRATTO Emphasis Textmarker, 12er Box, gelb;330;8000825834011
F834002;TRATTO Emphasis Textmarker, 12er Box, grün;330;8000825834042
F834003;TRATTO Emphasis Textmarker, 12er Box, orange;330;8000825834073
F834004;TRATTO Emphasis Textmarker, 12er Box, rosa;330;8000825834004
F834005;TRATTO Emphasis Textmarker, 12er Box, hellblau;330;8000825834134
F834006;TRATTO Emphasis Textmarker, 12er Box, violett;330;8000825834165
F834100;TRATTO Emphasis Textmarker, 4er Etui, farbig sortiert;1,630.00;8000825834196
F83520F;GIOTTO BIB Vinylkleber, 1 kg Flasche, weiß, schnelltrocknend;3,370.00;3512440835205
F83521;GIOTTO BIB Vinylkleber, 40 g Flasche, weiß, schnelltrocknend;440;3512440835212
F83522;GIOTTO BIB Vinyl Kleber Extra stark 120 g;750;3512440835229
F83524;GIOTTO BIB Vinylkleber, 5 kg Kanister, weiß, schnelltrocknend;13,160.00;3512440835243
F83525F;GIOTTO BIB Vinylkleber, 1 kg Flasche, weiß;2,500.00;3512440835250
F83526;GIOTTO BIB Vinylkleber, 40 g Flasche, weiß;310;3512440835267
F83527F;GIOTTO BIB Vinylkleber, 5 kg Kanister, weiß;9,370.00;3512440835274
F83529;GIOTTO BIB Vinyl Kleber Schulpack ;28,000.00;3512440835298
F83535;GIOTTO BIB Alleskleber, 30 g Tube, transparent;450;3512440835359
F83555F;GIOTTO BIB Alleskleber, 1 kg Flasche, transparent;2,080.00;3512440835557
F83556;GIOTTO BIB Alleskleber, 40 g Flasche, transparent;400;3512440835564
F83557;GIOTTO BIB Alleskleber, 120 g Flasche, transparent;710;3512440835571
F83559F;GIOTTO BIB Alleskleber, 5 kg Kanister, transparent;10,270.00;3512440835595
F83565;GIOTTO BIB Kleber, 1 kg Flasche, blau;2,200.00;3512440835656
F83566;GIOTTO BIB Kleber, 5 kg Kanister, blau;7,800.00;3512440835663
F83568;GIOTTO BIB Alleskleber, 40 g Flasche, blau;360;3512440835687
F83569;GIOTTO BIB Kleber, 5 kg Kanister, blau, SCHOOLPACK;20,300.00;3512440835694
F83571;GIOTTO BIB Bastelkleber, 23 g Dose inkl. Spachtel;220;3512440835717
F83580;GIOTTO BIB Bricolage Kraftkleber, 118 ml Flasche, weiß;1,290.00;3512440835809
F83581;GIOTTO BIB Bricolage Kraftkleber, 236 ml Flasche, weiß;2,270.00;3512440835816
F83582;GIOTTO BIB Moasaique, Kraftkleber, 236 ml Flasche, weiß;2,410.00;3512440835823
F83583;GIOTTO BIB Scrapbooking Kleber, 40 g,;540;3512440835830
F83584;GIOTTO BIB Bricolage, Kraftkleber, 250 g Flasche, weiß;4,230.00;3512440835847
F83585;GIOTTO BIB Textilkleber, 40 ml Flasche;6,810.00;3512440835854
F83587;GIOTTO BIB Puzzlekleber, 75 ml Flasche;4,480.00;3512440835878
F83590;GIOTTO BIB Porzellankleber, 1 kg Flasche;3,780.00;3512440835908
F83645;GIOTTO BIB Klebestift, 10 g;430;3512440836455
F83646;GIOTTO BIB Klebestift, 20 g;700;3512440836462
F83647;GIOTTO BIB Klebestift, 40 g;1,200.00;3512440836479
F84003;GIOTTO Tempera 1000 ml sortiert;21,600.00;3512440840032
F840201;TRATTO Marker Permanent Marker mit Keilspitze 10er Box schwarz;600;8000825840319
F840202;TRATTO Marker Permanent Marker mit Keilspitze 10er Box rot;600;8000825840326
F840204;TRATTO Marker Permanent Marker mit Keilspitze 10er Box grün;600;8000825840340
F840206;TRATTO Marker Permanent Marker mit Keilspitze 10er Box braun;600;8000825840364
F841201;TRATTO Marker Permanent Marker mit Rundspitze 10er Box blau;630;8000825841217
F841202;TRATTO Marker Permanent Marker mit Rundspitze 10er Box rot;630;8000825841224
F841204;TRATTO Marker Permanent Marker mit Rundspitze 10er Box grün;630;8000825841248
F85524;GIOTTO BIB Vernis Colle, Glanzkleber, 500 g;4,210.00;3512440855241
F85525;GIOTTO BIB Vernis Colle, Glanzkleber, 1.000 g;6,590.00;3512440855258
L1070500;LYRA Druckbleistift 107 0,5 mm;960;4084900620601
L1070700;LYRA Druckbleistift 107 0,7 mm;960;4084900620625
L1070900;LYRA Druckbleistift 107 0,9 mm;960;4084900620649
L1077001;LYRA Druckbleistift 107 Display 30;28,800.00;4084900620656
L1110100;ART DESIGN Bleistift 669 HB;465;4084900020166
L1110101;ART DESIGN Bleistift 669 B;465;4084900020159
L1110102;ART DESIGN Bleistift 669 2B;465;4084900020142
L1110103;ART DESIGN Bleistift 669 3B;465;4084900020135
L1110104;ART DESIGN Bleistift 669 4B;465;4084900020128
L1110105;ART DESIGN Bleistift 669 5B;465;4084900020111
L1110106;ART DESIGN Bleistift 669 6B;465;4084900020241
L1110107;ART DESIGN Bleistift 669 7B;465;4084900020340
L1110108;ART DESIGN Bleistift 669 8B;465;4084900020333
L1110109;ART DESIGN Bleistift 669 9B;465;4084900020272
L1110110;ART DESIGN Bleistift 669 F;465;4084900020173
L1110111;ART DESIGN Bleistift 669 H;465;4084900020180
L1110112;ART DESIGN Bleistift 669 2H;465;4084900020197
L1110113;ART DESIGN Bleistift 669 3H;465;4084900020203
L1110114;ART DESIGN Bleistift 669 4H;465;4084900020210
L1110115;ART DESIGN Bleistift 669 5H;465;4084900020418
