Artikelnummer;Bezeichnung;EAN;Netto
8101090;Karte Trauer Motiv;4017503018087;0,9
8101091;Karte Trauer Motiv;4017503018094;1
8101092;Karte Trauer Motiv;4017503242550;0,4
8101094;Karte Trauer Motiv;4017503242581;0,4
8101095;Karte Trauer Motiv;4017503242598;0,4
8101096;Karte Trauer Motiv;4017503014003;0,4
8101097;Karte Trauer Motiv;4017503014010;0,4
8101098;Fotokarte Trauer;4017503015260;0,8
8101099;Karte Trauer Motiv;4017503016441;1
8101100;Karte Trauer Motiv;4017503016687;0,9
8101102;Karte Trauer Motiv;4017503001614;0,4
8101103;Karte Trauer Motiv;4017503016748;1,1
8101104;Karte Trauer Motiv;4017503811626;0,4
8101105;Karte Trauer Motiv;4057319041046;0,8
8101106;Karte Trauer Motiv;4057319046157;0,95
8101108;Karte Trauer Motiv;4017703710408;0,95
8101109;Karte Trauer Motiv;4017703710477;0,85
8101110;Karte Trauer Motiv;4017703710507;0,85
8101111;Karte Trauer Motiv;4017703710521;0,85
8101112;Karte Trauer Motiv;4017703710729;0,85
8101114;Karte Trauer Motiv;4017703710767;0,85
8101115;Karte Trauer Motiv;4017703710774;0,95
8101116;Karte Trauer Motiv;4017703710835;0,95
8101118;Karte Trauer Motiv;4017703710859;0,95
8101119;Karte Trauer Motiv;4022018207604;0,5
8101120;Karte Trauer Motiv;4022018249000;0,5
8101121;Karte Trauer Motiv;4022018207796;0,95
8101122;Karte Trauer Motiv;4022018223321;1,05
8101123;Karte Trauer Motiv;4022018236345;1
8101124;Karte Trauer Motiv;4022018236871;1,05
8101125;Karte Trauer Motiv;4022018249116;1
8101126;Karte Trauer Motiv;4022018249123;1
8101127;Karte Trauer Motiv;4022018249154;1
8101128;Karte Trauer Motiv;4022018249284;1
8101129;Karte Trauer Motiv;4022018218082;0,95
8101130;Karte Trauer Motiv;4022018217986;1
8101131;Karte Trauer Motiv;4022018244562;1
8101132;Karte Trauer Motiv;4017503016816;1,6
8101133;Karte Trauer Motiv;4022018244586;0,95
8101134;Trauerkarte ohne Text;4017503910473;0,85
8101135;Karte Trauer;4017503810476;0,85
8101136;Karte Trauer;4017503811046;0,85
8101148;Karte Trauer Motiv;4022318222017;0,45
8101149;Karte Trauer Motiv;4022318250812;0,4
8101161;Karte Trauer Motiv;4003003400002;0,81
8101207;Karte Trauer Motiv;4022018207611;0,5
8101213;Karte Trauer Motiv;4022018207840;0,95
8101220;Karte Trauer Motiv;4057319010387;0,54
8101238;Karte Trauer Motiv;4042864120278;0,9
8101273;Karte Trauer Motiv;4022018122068;0,5
8101284;Karte Trauer Motiv;4022018158814;1,1
8101285;Karte Trauer Motiv;4022018217917;0,9
8101286;Karte Trauer Motiv;4042864811459;0,86
8101287;Karte Trauer Motiv;4022318287177;0,86
8101288;Karte Trauer Motiv;4022318287450;0,9
8101290;Karte Trauer Motiv;4004703019761;0,9
8101292;Karte Trauer Motiv;4004703034382;0,6
8101298;Karte Trauer Motiv;4004703039165;0,9
8101301;Karte Trauer Motiv;4004703041274;0,75
8101302;Karte Trauer Motiv;4004703041243;0,75
8101303;Karte Trauer Motiv;4004703041199;0,68
8101304;Karte Trauer Motiv;4004703041786;0,9
8101305;Karte Trauer Motiv;4004703041212;0,9
8101309;Karte Trauer Motiv;4009503500006;0,75
8101310;Karte Trauer Motiv;4009503600003;0,75
8101311;Karte Trauer Motiv;4009503900004;0,75
8101312;Karte Trauer Motiv;4009504100007;0,75
8101314;Karte Trauer Motiv;4009504500005;0,75
8101316;Karte Trauer Motiv;4057319011087;0,6
8101323;Karte Trauer Motiv;4057319046058;0,71
8101324;Karte Trauer Motiv;4057319046065;0,71
8101326;Karte Trauer Motiv;4057319046089;0,71
8101347;Karte Trauer Motiv;4017503017950;1
8101348;Karte Trauer Motiv;4017503017998;0,83
8101350;Karte Trauer Motiv;4017503018018;0,68
8101352;Karte Trauer Motiv;4028968052288;0,64
8101353;Karte Trauer Motiv;4028968052363;0,64
8101355;Karte Trauer Motiv;4028968060108;0,75
8101356;Karte Trauer Motiv;4028968060122;0,75
8101357;Karte Trauer Motiv;4028968052882;0,36
8101358;Karte Trauer Motiv;4028968060290;0,36
8101359;Karte Trauer Motiv;4028968060320;0,36
8101360;Karte Trauer Motiv;4017703710019;0,6
8101361;Karte Trauer Motiv;4017703710095;0,6
8101362;Karte Trauer Motiv;4017703710101;0,6
8101363;Karte Trauer Motiv;4022018207659;0,71
8101364;Karte Trauer Motiv;4022018223123;1
8101365;Karte Trauer Motiv;4022018223215;0,95
8101366;Karte Trauer Motiv;4022018236390;0,75
8101368;Karte Trauer Motiv;4022018236598;1
8101370;Karte Trauer Motiv;4022018236642;0,75
8101373;Karte Trauer Motiv;4022018236864;0,95
8101374;Karte Trauer Motiv;4022018230084;1
8102001;Karte Trauer Schrift;4022318074814;0,3
8102002;Karte Trauer Schrift;4014995387813;0,41
8102016;Karte Trauer Schrift;4022318227456;1,05
8102017;Karte Trauer Schrift;4022318132774;0,75
8103002;Karte Trauer Motiv;4057319046119;0,95
8103003;Karte Trauer Motiv;4057319046140;0,95
8103004;Karte Trauer Motiv;4057319046171;0,95
8103005;Karte Trauer Motiv;4057319046232;0,95
8103006;Karte Trauer Motiv;4014995539533;0,91
8103007;Karte Trauer Motiv;4057319046287;0,95
8103008;Karte Trauer Motiv Spruch;4014995274298;0,81
8103010;Karte Trauer Motiv;4057319046294;0,95
8103011;Karte Trauer Motiv Spruch;4014995274380;0,81
8103013;Karte Trauer Motiv;4014995197931;0,81
8103015;Karte Trauer Motiv;4014995197955;0,81
8103016;Karte Trauer Motiv Spruch;4014995274397;0,81
8103017;Karte Trauer Motiv Spruch;4014995274717;0,81
8103019;Karte Trauer Motiv Spruch;4014995274854;1,01
8103020;Karte Trauer Motiv;4014995197979;0,61
8103021;Karte Trauer Motiv;4014995198006;0,91
8103025;Karte Trauer Motiv;4014995198020;0,91
8103026;Karte Trauer Motiv;4014995198037;0,91
8103028;Karte Trauer Motiv;4014995201263;0,91
8103031;Karte Trauer Motiv;4014995539540;0,91
8103032;Karte Trauer Motiv Spruch;4014995274885;1,01
8103033;Karte Trauer Spruch;4014995274892;1,01
8103035;Karte Trauer Motiv Spruch;4014995592774;1,11
8103037;Karte Trauer Motiv;4014995198082;1,19
8103038;Karte Trauer Motiv Spruch;4014995274946;1,01
8103039;Karte Trauer Motiv Spruch;4014995275066;1,01
8103040;Karte Trauer Motiv;4014995579348;1,19
8103041;Karte Trauer Motiv;4014995198099;1,19
8103043;Karte Trauer Motiv;4022018196168;0,5
8103057;Karte Trauer Motiv;4014995372314;0,91
8103058;Karte Trauer Motiv Spruch;4014995275073;1,11
8103059;Karte Trauer Motiv Spruch;4014995274724;1,11
8103060;Karte Trauer Motiv Spruch;4014995274731;1,11
8103061;Karte Trauer Motiv Spruch;4014995274755;1,11
8103062;Karte Trauer Motiv Spruch;4014995274847;1,11
8103063;Karte Trauer Motiv Spruch;4014995274984;1,19
8103064;Karte Trauer Motiv Spruch;4014995274991;1,19
8103066;Karte Trauer Motiv Spruch;4014995387103;0,41
8103067;Karte Trauer Motiv Spruch;4014995387165;0,41
8103068;Karte Trauer Motiv Spruch;4014995387172;0,41
8103069;Karte Trauer Motiv Spruch;4014995737397;0,41
8103077;Karte Trauer Motiv;4014995162939;0,61
8103078;Karte Trauer Motiv;4014995162946;0,61
8103079;Karte Trauer Motiv;4014995409652;0,81
8103080;Karte Trauer Motiv;4014995162953;0,81
8103081;Karte Trauer Motiv;4014995213693;0,81
8103082;Karte Trauer Motiv;4022018236468;1
8103083;Karte Trauer Motiv;4022018236802;1
8103084;Karte Trauer Motiv;4022018249024;0,95
8103085;Karte Trauer Motiv;4014995213716;0,91
8103086;Karte Trauer Motiv;4014995213723;0,91
8103087;Karte Trauer Motiv;4022018249031;0,95
8103088;Karte Trauer Motiv;4014995213754;0,91
8103089;Karte Trauer Motiv;4022018249048;0,95
8103090;Karte Trauer Motiv;4014995213785;0,91
8103091;Karte Trauer Motiv;4014995213792;0,91
8103092;Karte Trauer Motiv;4014995212740;0,91
8103093;Karte Trauer Motiv;4014995212757;1,19
8103094;Karte Trauer Motiv;4022018249093;0,95
8103095;Karte Trauer Motiv Spruch;4022318275051;0,9
8103096;Karte Trauer Motiv Spruch;4022318268008;0,3
8103097;Karte Trauer Motiv Spruch;4036374810514;0,71
8103099;Karte Trauer Motiv;4022018249130;0,95
8103100;Karte Trauer Motiv;4022018249185;0,95
8103101;Karte Trauer Spruch;4022018223222;1,05
8103103;Karte Trauer Motiv;4022018249260;1
8103104;Karte Trauer Spruch;4022018236635;0,71
8103106;Karte Trauer Spruch;4022018230107;0,71
8103107;Karte Trauer Spruch;4022018230145;0,95
8103108;Karte Trauer Motiv;4022018249291;1,05
8103109;Karte Trauer Motiv;4022018249307;1
8103110;Karte Trauer Motiv;4022018249314;1
8103111;Karte Trauer Motiv;4022018230060;1
8103112;Karte Trauer Motiv;4022018244357;1
8103113;Karte Trauer Motiv;4022018244364;1
8103114;Karte Trauer Motiv;4022018244418;0,95
8103115;Karte Trauer Motiv;4022018244425;0,95
8103116;Karte Trauer Motiv;4022018244432;0,95
8103117;Karte Trauer Motiv;4022018244449;0,95
8103118;Karte Trauer Motiv;4022018244555;0,95
8107001;Karte Gutscheinblock;4017503000426;17,5
8107002;Karte Gutscheinblock;4017503000242;0,11
8108000;Karte Trauer Geldschein;4022318267889;0,9
8108001;Karte Trauer Geldschein;4014995732248;1,19
8108002;Karte Trauer Geldschein;4014995732255;1,19
8108004;Karte Trauer Geldtasche;4004703034405;0,83
8108005;Karte Trauer Geldschein;4017503017493;1
8108006;Karte Trauer Geldtasche;4022018196212;1,15
8108007;Karte Trauer Geldtasche;4022018244593;1,2
8108008;Karte Trauer Geldtasche;4022018244609;1,15
8108013;Karte Trauer Geldtasche;4022018230121;0,9
8108014;Karte Trauer Geldtasche;4022018230176;1,2
8109000;Karte Trauer A5 Motiv;4017503080671;1,6
8109001;Karte Trauer A5 Motiv;4017503080688;1,6
8110000;Trauer Sortiment;4017503219231;40
0;Trauer;4017503242550;0
0;Trauer;4017503242567;0
0;Trauer;40175032457;0
0; Trauer;4017503242581;0
0; Trauer;4017503242598;0
0; Trauer;4017503242604;0
0; Trauer;4017503242611;0
0; Trauer;4017503242628;0
8110002;Trauer Hoffnung;4057319997725;57
8110003;Trauer veredelt mit;4057319997718;59
8110004;Karte Trauer Sortiment;4022318238742;0,3
8110005;Karte Trauer Display;4017703030582;40
8110006;Trauer 100 Er;4017703029012;29
8110008;Karte Trauer Display;4208101000004;45
0;Trauer;0;0,9
0; Trauer_;0;0,9
0; Trauer_;4008110300009;0,9
0; Trauer_;4008110400006;0,9
0; Trauer_;40081105000;0,9
0; Trauer_;4008110600000;0,9
0; Trauer_;40081107000;0,9
0; Trauer_;4008110800004;0,9
0; Trauer_;4008110900001;0,9
0; Trauer_;4008111000007;0,9
8110009;Karte Trauer Display;4017703014520;28,2
8110010;Karte Trauer Sortiment;4038241559724;0,46
8110011;Karte Trauer Sortiment;4022318280895;55
