Artikelnummer;Bezeichnung;EAN;Netto
2302;INDIGO AQUA SEQUIN MERMAID MED;8421023028;8.5
2303;WAVERLY TEAL SEQUIN MERMAID MED;8421023035;8.5
2304;GINGER BROWN SEQUIN MERMAID MED;8421023042;8.5
36429;CRUNCH DINOSAUR FLIPPABLE - MED;8421364299;8.5
36430;MALIBU CAT FLIPPABLE - MED;8421364305;8.5
36431;STOMPY DINOSAUR FLIPPABLE - MED;8421364312;8.5
36432;TREMOR DINOSAUR FLIPPABLE - MED;8421364329;8.5
36434;PAYTON PENGUIN FLIPPABLE - MED;8421364343;8.5
36435;DIAMOND WHITE UNICORN FLIPPABLE - MED;8421364350;8.5
36436;SPARKLE PINK UNICORN FLIPPABLE - MED;8421364367;8.5
36437;PINKY FLAMINGO FLIPPABLE - MED;8421364374;8.5
36438;YAPPY CHIHAUHUA FLIPPABLE - MED;8421364381;8.5
36439;MOONLIGHT OWL FLIPPABLE - MED;8421364398;8.5
36440;JEWEL FOX FLIPPABLE - MED;8421364404;8.5
36780;DANGLER SLOTH FLIPPABLE - MED;8421367801;8.5
36781;PIXY UNICORN FLIPPABLE - MED;8421367818;8.5
36782;SUNSET CORAL UNICORN FLIPPABLE - MED;8421367825;8.5
36785;CHECKS OWL FLIPPABLE - MED;8421367856;8.5
36786;WHIMSY BLUE CAT FLIPPABLE - MED;8421367863;8.5
36788;STARDUST UNICORN FLIPP MED XMAS 2019;8421367887;8.5
36789;MISTLETOE BEAR FLIPP MED XMAS 2019;8421367894;8.5
36793;PORTIA DOG FLIPPABLE - MED;8421367931;8.5
36794;KATE DRAGON FLIPPABLE - MED;8421367948;8.5
36795;STUART ELEPHANT FLIPPABLE - MED;8421367955;8.5
36796;STERLING LEOPARD FLIPPABLE - MED;8421367962;8.5
36797;KARMA CHAMELEON FLIPPABLE - MED;8421367979;8.5
36798;CELESTE UNICORN FLIPPABLE - MED;8421367986;8.5
36799;TOPPER OWL FLIPPABLE - MED;8421367993;8.5
37290;TEGAN REINDEER FLIPP MED XMAS 2019;8421372904;8.5
37291;MELTY SNOWMAN FLIP MED XMAS 2019;8421372911;8.5
37292;TYSON PEACOCK FLIPPABLE - MED;8421372928;8.5
37293;SLUSH HUSKY FLIPPABLE - MED;8421372935;8.5
42401;DOTTY LEOPARD FLIPPABLE TEENY TY;8421424016;2.5
42402;JEWEL FOX FLIPPABLE TEENY TY;8421424023;2.5
42403;NELLY NARWHAL FLIPPABLE TEENY TY;8421424030;2.5
42404;ZOEY ZEBRA FLIPPABLE TEENY TY;8421424047;2.5
42405;SLUSH HUSKY FLIPPABLE TEENY TY;8421424054;2.5
42406;PAYTON PENGUIN FLIPPABLE TEENY TY;8421424061;2.5
42407;SUNSET CORAL UNICORN FLIPPABLE TEENY TY;8421424078;2.5
42408;LILAC CAT FLIPPABLE TEENY TY;8421424085;2.5
42409;REGAL LION FLIPPABLE TEENY TY;8421424092;2.5
42410;MOONLIGHT OWL FLIPPABLE TEENY TY;8421424108;2.5
42411;CHECKS OWL FLIPPABLE TEENY TY;8421424115;2.5
42412;BAMBOO PANDA FLIPPABLE TEENY TY;8421424122;2.5
42413;STUART ELEPHANT FLIPPABLE TEENY TY;8421424139;2.5
42414;MONTY SNAKE FLIPPABLE TEENY TY;8421424146;2.5
42415;EMBER DRAGON FLIPPABLE TEENY TY;8421424153;2.5
42416;YAPPY CHIHUAHUA FLIPPABLE TEENY TY;8421424160;2.5
36626;OLAF SPARKLE W/SOUND CLIP;8421366262;2.5
41101;MY LITTLE PONY - APPLE JACK - KEYCLIP;8421411016;2.5
41274;TRACKER PAW PATROL - KEYCLIP;8421412747;2.5
41275;EVEREST PAW PATROL - KEYCLIP;8421412754;2.5
41276;CHASE PAW PATROL - KEYCLIP;8421412761;2.5
41277;MARSHALL PAW PATROL - KEYCLIP;8421412778;2.5
41278;RUBBLE PAW PATROL - KEYCLIP;8421412785;2.5
41279;ROCKY PAW PATROL - KEYCLIP;8421412792;2.5
41280;ZUMA PAW PATROL - KEYCLIP;8421412808;2.5
41281;SKYE COCKAPOO PAW PATROL - KEYCLIP;8421412815;2.5
46131;PEPPA PIG - KEYCHAIN;8421461318;2.5
46132;GEORGE PIG - KEYCHAIN;8421461325;2.5
46203;MR BEAN - CLIP;8421462032;2.5
46229;DADDY PIG - KEYCHAIN;8421462292;2.5
25001;MINI BOOS SERIES 1;8421250011;2
25002;MINI BOOS SERIES 2;8421250028;2
25003;MINI BOOS SERIES 3;8421250035;2
25004;MINI BOOS SERIES 4;8421250042;2
25100;MINI BOOS PAW PATROL;8421251001;2
4;PUPS DOG PEEK-A-BOO;8421000043;3.3
7;JESSE GIRAFFE PEEK-A-BOO;8421000074;3.3
16;MOLLY CAT PEEK A BOO;8421000166;3.3
10035;DUCHESS;8421100354;6.5
41236;MARCI DOG TEENY TY;8421412365;2
41237;MIKO MOUSE TEENY TY;8421412372;2
41238;TRIXY LADYBIRD TEENY TY;8421412389;2
41244;ZINGER BEE TEENY TY;8421412440;2
